music,tempo,loudness,normalized_tempo,normalized_loudness
14788.mp3,80.74951172,0.16665098,0.31250000000483746,0.31212831004573366
14950.mp3,129.19921875,0.12064449,0.5,0.21649272783083146
14944.mp3,112.34714674,0.14663346,0.43478260869901736,0.2705170682470559
14978.mp3,143.5546875,0.12518175,0.5555555555555556,0.22592451673192754
14993.mp3,129.19921875,0.15844896,0.5,0.295078433864389
14987.mp3,117.45383523,0.17323443,0.45454545455600903,0.3258135982242645
14777.mp3,80.74951172,0.08512856,0.31250000000483746,0.14266430398337623
14763.mp3,123.046875,0.26942962,0.47619047619047616,0.5257784945230939
14549.mp3,112.34714674,0.03817517,0.43478260869901736,0.04506036180884028
14575.mp3,89.10290948,0.11349526,0.34482758619622067,0.20163132950554635
14561.mp3,112.34714674,0.1140027,0.43478260869901736,0.20268616589578456
14398.mp3,117.45383523,0.031184254,0.45454545455600903,0.030528057304074208
15045.mp3,117.45383523,0.21095312,0.45454545455600903,0.4042209898451729
14429.mp3,151.99908088,0.107286386,0.5882352941085411,0.18872468785805338
14401.mp3,129.19921875,0.031171747,0.5,0.030502058488977427
14415.mp3,151.99908088,0.11803221,0.5882352941085411,0.21106247399689748
14824.mp3,117.45383523,0.07298547,0.45454545455600903,0.11742196356492748
14830.mp3,80.74951172,0.06443855,0.31250000000483746,0.09965512957380598
14818.mp3,151.99908088,0.15884104,0.5882352941085411,0.2958934666798638
14603.mp3,117.45383523,0.24042624,0.45454545455600903,0.46548797610927783
14617.mp3,117.45383523,0.28334692,0.45454545455600903,0.5547089582111401
14616.mp3,123.046875,0.28683355,0.47619047619047616,0.5619567593369801
14602.mp3,117.45383523,0.24022105,0.45454545455600903,0.4650614392203589
14819.mp3,151.99908088,0.16477185,0.5882352941085411,0.3082220852585897
14831.mp3,80.74951172,0.073380984,0.31250000000483746,0.11824413477738349
14825.mp3,117.45383523,0.082276314,0.45454545455600903,0.13673522295958748
14414.mp3,151.99908088,0.109816015,0.5882352941085411,0.19398313166028003
14400.mp3,258.3984375,0.033753894,1.0,0.03586967361696182
14428.mp3,151.99908088,0.11518487,0.5882352941085411,0.20514359127700774
15044.mp3,215.33203125,0.20410125,0.8333333333333333,0.389977725977166
14399.mp3,184.5703125,0.031196598,0.7142857142857143,0.030553717284369605
14560.mp3,112.34714674,0.10458326,0.43478260869901736,0.18310558870899335
14574.mp3,89.10290948,0.11255757,0.34482758619622067,0.19968211475156072
14548.mp3,112.34714674,0.038057152,0.43478260869901736,0.04481503294019938
14762.mp3,92.28515625,0.2622177,0.35714285714285715,0.5107867799174525
14776.mp3,80.74951172,0.04312735,0.31250000000483746,0.055354661972425764
14986.mp3,117.45383523,0.16696234,0.45454545455600903,0.3127755468785898
14992.mp3,129.19921875,0.16135642,0.5,0.30112229049997535
14979.mp3,143.5546875,0.12903012,0.5555555555555556,0.23392428166788248
14945.mp3,129.19921875,0.097169645,0.5,0.167694602414622
14951.mp3,129.19921875,0.121570796,0.5,0.21841827819598986
14789.mp3,151.99908088,0.06709394,0.5882352941085411,0.1051749979371093
14947.mp3,129.19921875,0.110858545,0.5,0.1961502816325231
14953.mp3,129.19921875,0.12791897,0.5,0.2316144884804846
14984.mp3,143.5546875,0.15215069,0.5555555555555556,0.28198596107638335
14990.mp3,112.34714674,0.16840822,0.43478260869901736,0.31578115707864823
14748.mp3,123.046875,0.10872963,0.47619047619047616,0.1917248184965386
14760.mp3,172.265625,0.28423187,0.6666666666666666,0.5565485401588409
14774.mp3,80.74951172,0.044106927,0.31250000000483746,0.05739094895539984
14589.mp3,143.5546875,0.10988306,0.5555555555555556,0.19412250085818228
14562.mp3,112.34714674,0.118441634,0.43478260869901736,0.2119135604982314
14576.mp3,89.10290948,0.11529309,0.34482758619622067,0.20536855264022622
14416.mp3,151.99908088,0.11122812,0.5882352941085411,0.19691853237925627
14402.mp3,129.19921875,0.02972038,0.5,0.027485042236433582
14833.mp3,80.74951172,0.12998056,0.31250000000483746,0.23590000037105524
14827.mp3,117.45383523,0.08050181,0.45454545455600903,0.1330464885401029
14628.mp3,161.49902344,0.0776642,0.6250000000096749,0.12714783197123994
14614.mp3,123.046875,0.28934434,0.47619047619047616,0.5671760417353842
14600.mp3,117.45383523,0.23775023,0.45454545455600903,0.45992524410423025
14601.mp3,117.45383523,0.23583907,0.45454545455600903,0.45595243723924594
14615.mp3,117.45383523,0.28633827,0.45454545455600903,0.5609272004386725
14629.mp3,161.49902344,0.10936613,0.6250000000096749,0.19304793721478436
14826.mp3,117.45383523,0.07321262,0.45454545455600903,0.11789414960868166
14832.mp3,80.74951172,0.07306745,0.31250000000483746,0.11759237876134823
14403.mp3,89.10290948,0.068590716,0.34482758619622067,0.10828640774484058
14417.mp3,151.99908088,0.10551292,0.5882352941085411,0.18503811117184382
14577.mp3,89.10290948,0.11525237,0.34482758619622067,0.20528390630211632
14563.mp3,143.5546875,0.114603534,0.5555555555555556,0.20393514423350406
14588.mp3,143.5546875,0.106542386,0.5555555555555556,0.18717810447019037
14775.mp3,80.74951172,0.04423402,0.31250000000483746,0.05765514239963866
14761.mp3,92.28515625,0.27269167,0.35714285714285715,0.5325594519698394
14749.mp3,123.046875,0.101464085,0.47619047619047616,0.1766216313987276
14991.mp3,92.28515625,0.16542816,0.35714285714285715,0.30958638383827836
14985.mp3,143.5546875,0.15123254,0.5555555555555556,0.28007736492374025
14952.mp3,129.19921875,0.12310055,0.5,0.22159824072813644
14946.mp3,129.19921875,0.10363699,0.5,0.1811385383562606
14942.mp3,112.34714674,0.1496398,0.43478260869901736,0.27676647080386796
14956.mp3,129.19921875,0.12920795,0.5,0.2342939441999573
14765.mp3,123.046875,0.30865723,0.47619047619047616,0.6073225401838066
14771.mp3,80.74951172,0.04275759,0.31250000000483746,0.054586026658586737
14981.mp3,143.5546875,0.14746365,0.5555555555555556,0.2722428183314242
14759.mp3,135.99917763,0.30120358,0.5263157894675736,0.5918283314889876
14995.mp3,129.19921875,0.14950457,0.5,0.27648536264319495
14598.mp3,117.45383523,0.23890886,0.45454545455600903,0.46233373591966004
14567.mp3,143.5546875,0.1170805,0.5555555555555556,0.20908411529251156
14573.mp3,143.5546875,0.11275136,0.5555555555555556,0.20008495399179457
14413.mp3,151.99908088,0.10475416,0.5882352941085411,0.18346084556515704
14375.mp3,161.49902344,0.106637105,0.6250000000096749,0.187375000749646
14407.mp3,135.99917763,0.22794494,0.5263157894675736,0.43954258465909635
15043.mp3,215.33203125,0.18215448,0.8333333333333333,0.3443560728867749
14836.mp3,117.45383523,0.19953267,0.45454545455600903,0.3804808309044196
14822.mp3,161.49902344,0.067128345,0.6250000000096749,0.10524651702509238
14611.mp3,117.45383523,0.28062594,0.45454545455600903,0.5490527452182536
14605.mp3,117.45383523,0.24147452,0.45454545455600903,0.467667078842919
14639.mp3,161.49902344,0.18773076,0.6250000000096749,0.35594771537880837
14638.mp3,161.49902344,0.15905645,0.6250000000096749,0.29634124830295466
14604.mp3,117.45383523,0.24369307,0.45454545455600903,0.47227886993854207
14610.mp3,117.45383523,0.2733781,0.45454545455600903,0.5339863622318433
14823.mp3,161.49902344,0.07318289,0.6250000000096749,0.11783234863540051
14837.mp3,117.45383523,0.26820177,0.45454545455600903,0.5232261122478418
15042.mp3,215.33203125,0.16443652,0.8333333333333333,0.3075250210012616
14406.mp3,135.99917763,0.19023673,0.5263157894675736,0.36115697824504917
14412.mp3,151.99908088,0.115235,0.5882352941085411,0.20524779856898837
14374.mp3,161.49902344,0.11067751,0.6250000000096749,0.195773956735182
14572.mp3,143.5546875,0.117324896,0.5555555555555556,0.20959215130549563
14566.mp3,151.99908088,0.11496682,0.5882352941085411,0.20469032177737934
14599.mp3,117.45383523,0.23785308,0.45454545455600903,0.4601390426276734
14994.mp3,129.19921875,0.1539344,0.5,0.2856938323865516
14758.mp3,135.99917763,0.3073041,0.5263157894675736,0.604509733221953
14980.mp3,143.5546875,0.13865316,0.5555555555555556,0.2539280905452233
14770.mp3,80.74951172,0.041337315,0.31250000000483746,0.05163364262471955
14764.mp3,123.046875,0.27836642,0.47619047619047616,0.5443557880992425
14957.mp3,129.19921875,0.13433945,0.5,0.2449610042198756
14943.mp3,112.34714674,0.1375076,0.43478260869901736,0.2515467678761368
14969.mp3,143.5546875,0.083512336,0.5555555555555556,0.13930459270721285
14955.mp3,129.19921875,0.12681046,0.5,0.22931018316962432
14799.mp3,151.99908088,0.14185856,0.5882352941085411,0.26059128730793324
14941.mp3,112.34714674,0.14514755,0.43478260869901736,0.2674282460402554
14772.mp3,80.74951172,0.043321535,0.31250000000483746,0.055758322315399136
14766.mp3,123.046875,0.3083243,0.47619047619047616,0.606630464905149
14996.mp3,123.046875,0.14641605,0.47619047619047616,0.27006512914173963
14982.mp3,143.5546875,0.14885336,0.5555555555555556,0.2751316656431811
14570.mp3,143.5546875,0.12030794,0.5555555555555556,0.21579312750934582
14564.mp3,143.5546875,0.11021205,0.5555555555555556,0.19480638589685575
14558.mp3,112.34714674,0.074196495,0.43478260869901736,0.1199393710209582
14389.mp3,107.66601562,0.3268456,0.41666666664731666,0.6451314526761541
14404.mp3,135.99917763,0.10098334,0.5263157894675736,0.17562228700249347
14376.mp3,161.49902344,0.115334444,0.6250000000096749,0.20545451690020158
14410.mp3,135.99917763,0.23526332,0.5263157894675736,0.4547556020435979
14438.mp3,135.99917763,0.27558422,0.5263157894675736,0.5385723145754352
15040.mp3,117.45383523,0.11051653,0.45454545455600903,0.19543932099085645
14809.mp3,151.99908088,0.14505114,0.5882352941085411,0.26722783460957816
14821.mp3,161.49902344,0.07450119,0.6250000000096749,0.12057275304429815
14835.mp3,117.45383523,0.17056996,0.45454545455600903,0.3202748548916577
14606.mp3,117.45383523,0.24279396,0.45454545455600903,0.47040985301668514
14612.mp3,123.046875,0.29323047,0.47619047619047616,0.5752542999357555
14613.mp3,117.45383523,0.28812093,0.45454545455600903,0.5646328890706724
14607.mp3,117.45383523,0.2422074,0.45454545455600903,0.4691905466296086
14834.mp3,117.45383523,0.14443095,0.45454545455600903,0.26593862015888087
14820.mp3,151.99908088,0.16692095,0.5882352941085411,0.31268950778393445
14808.mp3,151.99908088,0.15277103,0.5882352941085411,0.28327548733824753
14439.mp3,135.99917763,0.26636812,0.5263157894675736,0.5194144286065043
15041.mp3,215.33203125,0.13963516,0.8333333333333333,0.25596941431791354
14377.mp3,80.74951172,0.119198814,0.31250000000483746,0.2134875416939601
14411.mp3,135.99917763,0.22315644,0.5263157894675736,0.42958853284084075
14405.mp3,135.99917763,0.14310527,0.5263157894675736,0.2631828746405714
14388.mp3,107.66601562,0.31991896,0.41666666664731666,0.6307327613351491
14559.mp3,112.34714674,0.089591876,0.43478260869901736,0.15194238245163338
14565.mp3,143.5546875,0.11184989,0.5555555555555556,0.19821103124091163
14571.mp3,143.5546875,0.11819869,0.5555555555555556,0.21140854281734295
14983.mp3,143.5546875,0.15452655,0.5555555555555556,0.28692475893644825
14997.mp3,123.046875,0.14151245,0.47619047619047616,0.25987181422141004
14767.mp3,123.046875,0.30700737,0.47619047619047616,0.6038929083715758
14773.mp3,80.74951172,0.0431674,0.31250000000483746,0.055437915553990164
14940.mp3,112.34714674,0.15830629,0.43478260869901736,0.2947818598698373
14798.mp3,151.99908088,0.14588255,0.5882352941085411,0.268956120758104
14954.mp3,129.19921875,0.12202581,0.5,0.21936413450465264
14968.mp3,143.5546875,0.08909169,0.5555555555555556,0.15090262524942682
14933.mp3,151.99908088,0.18307585,0.5882352941085411,0.34627136258580093
14927.mp3,151.99908088,0.18117589,0.5882352941085411,0.34232183762127905
14728.mp3,123.046875,0.08872852,0.47619047619047616,0.15014768883952062
14714.mp3,123.046875,0.18068998,0.47619047619047616,0.3413117565271977
14700.mp3,123.046875,0.17451876,0.47619047619047616,0.32848338779756303
14516.mp3,123.046875,0.39481056,0.47619047619047616,0.7864130092524662
14502.mp3,123.046875,0.40411094,0.47619047619047616,0.8057460915223771
14489.mp3,117.45383523,0.30106685,0.45454545455600903,0.5915441052166455
15026.mp3,184.5703125,0.25965303,0.7142857142857143,0.5054554949478951
15032.mp3,117.45383523,0.093695775,0.45454545455600903,0.16047332602538034
14462.mp3,117.45383523,0.08083258,0.45454545455600903,0.13373407373795704
14476.mp3,80.74951172,0.084987484,0.31250000000483746,0.14237104350215826
14847.mp3,135.99917763,0.42604166,0.5263157894675736,0.851334380817909
14853.mp3,135.99917763,0.4975588,0.5263157894675736,1.0
14884.mp3,80.74951172,0.15993147,0.31250000000483746,0.2981601883514062
14648.mp3,161.49902344,0.07620333,0.6250000000096749,0.12411106144190193
14890.mp3,123.046875,0.017123362,0.47619047619047616,0.0012991030221704905
14660.mp3,86.1328125,0.07456785,0.3333333333333333,0.12071132192687203
14674.mp3,86.1328125,0.08057914,0.3333333333333333,0.13320723759034947
14675.mp3,86.1328125,0.07525826,0.3333333333333333,0.12214650557850443
14661.mp3,86.1328125,0.070033565,0.3333333333333333,0.11128571728058631
14891.mp3,63.02400915,0.01736465,0.24390243903854872,0.0018006783077762697
14649.mp3,54.97839096,0.07424175,0.21276595745668933,0.12003344445001429
14885.mp3,123.046875,0.017750554,0.47619047619047616,0.0026028728181390418
14852.mp3,135.99917763,0.48066908,0.5263157894675736,0.9648906446536851
14846.mp3,135.99917763,0.43164387,0.5263157894675736,0.8629799250669954
14477.mp3,123.046875,0.27910504,0.47619047619047616,0.5458911878599191
14463.mp3,117.45383523,0.085454956,0.45454545455600903,0.14334279676760328
15033.mp3,117.45383523,0.09714031,0.45454545455600903,0.16763362254408037
15027.mp3,184.5703125,0.2526167,0.7142857142857143,0.4908287864942361
14488.mp3,117.45383523,0.30180618,0.45454545455600903,0.593080980883512
14503.mp3,123.046875,0.4109627,0.47619047619047616,0.8199891267288616
14517.mp3,123.046875,0.399908,0.47619047619047616,0.7970092673500853
14701.mp3,123.046875,0.17423767,0.47619047619047616,0.32789907445818883
14715.mp3,123.046875,0.19664004,0.47619047619047616,0.3744678019995348
14729.mp3,123.046875,0.090278134,0.47619047619047616,0.15336893517016578
14926.mp3,151.99908088,0.1828225,0.5882352941085411,0.3457447135248935
14932.mp3,151.99908088,0.18540964,0.5882352941085411,0.3511227078072537
14924.mp3,123.046875,0.22908953,0.47619047619047616,0.44192189094930356
14930.mp3,151.99908088,0.18347546,0.5882352941085411,0.34710204832185465
14918.mp3,123.046875,0.22155836,0.47619047619047616,0.42626653824342653
14703.mp3,123.046875,0.1763488,0.47619047619047616,0.3322875671834836
14717.mp3,123.046875,0.1979611,0.47619047619047616,0.37721394373390355
14529.mp3,75.99954044,0.05004952,0.29411764705427057,0.06974406134065685
14501.mp3,123.046875,0.4022274,0.47619047619047616,0.8018306994869261
14515.mp3,123.046875,0.39582348,0.47619047619047616,0.7885186077003618
14449.mp3,135.99917763,0.26656082,0.5263157894675736,0.5198150020189253
15031.mp3,117.45383523,0.08913173,0.45454545455600903,0.1509858580435801
15025.mp3,184.5703125,0.25379547,0.7142857142857143,0.493279144155676
14475.mp3,80.74951172,0.07846139,0.31250000000483746,0.12880498359888853
15019.mp3,184.5703125,0.26300678,0.7142857142857143,0.5124270729546769
14461.mp3,117.45383523,0.072743684,0.45454545455600903,0.1169193530662476
14850.mp3,135.99917763,0.4362492,0.5263157894675736,0.8725532138756342
14688.mp3,184.5703125,0.17857386,0.7142857142857143,0.3369128908837505
14844.mp3,135.99917763,0.3919722,0.5263157894675736,0.7805127936277687
14878.mp3,80.74951172,0.1583767,0.31250000000483746,0.29492822403158386
14893.mp3,123.046875,0.01779792,0.47619047619047616,0.00270133446968409
14887.mp3,123.046875,0.01912625,0.47619047619047616,0.005462588651942317
14677.mp3,86.1328125,0.075663716,0.3333333333333333,0.12298934363510311
14663.mp3,86.1328125,0.07714262,0.3333333333333333,0.12606360218166787
14662.mp3,86.1328125,0.07274517,0.3333333333333333,0.11692244207554109
14676.mp3,86.1328125,0.07544059,0.3333333333333333,0.12252552244558654
14886.mp3,123.046875,0.018101951,0.47619047619047616,0.0033333362089252097
14892.mp3,123.046875,0.016498415,0.47619047619047616,0.0
14879.mp3,80.74951172,0.15331943,0.31250000000483746,0.28441546896446274
14845.mp3,135.99917763,0.4276935,0.5263157894675736,0.8547681285375431
14689.mp3,71.77734375,0.20404516,0.2777777777777778,0.3898611293881536
14851.mp3,135.99917763,0.46226504,0.5263157894675736,0.9266334100655576
15018.mp3,184.5703125,0.26586515,0.7142857142857143,0.5183688841890399
14460.mp3,117.45383523,0.058635615,0.45454545455600903,0.08759233001486913
14474.mp3,80.74951172,0.079426914,0.31250000000483746,0.13081205803300555
15024.mp3,184.5703125,0.25052106,0.7142857142857143,0.4864724934687773
14448.mp3,135.99917763,0.28369805,0.5263157894675736,0.5554388665780492
15030.mp3,89.10290948,0.2308446,0.34482758619622067,0.44557022711400357
14514.mp3,123.046875,0.3989115,0.47619047619047616,0.7949378018312606
14500.mp3,123.046875,0.39995593,0.47619047619047616,0.7971089014116179
14528.mp3,73.828125,0.048912246,0.2857142857142857,0.06737996312043029
14716.mp3,123.046875,0.19767652,0.47619047619047616,0.37662237558804595
14702.mp3,123.046875,0.17523861,0.47619047619047616,0.32997976958755393
14919.mp3,123.046875,0.22575167,0.47619047619047616,0.4349833441388028
14931.mp3,151.99908088,0.1808301,0.5882352941085411,0.34160302973191187
14925.mp3,151.99908088,0.18262577,0.5882352941085411,0.34533576278578826
14909.mp3,123.046875,0.188524,0.47619047619047616,0.3575966559790617
14921.mp3,123.046875,0.22127731,0.47619047619047616,0.4256823080536968
14935.mp3,151.99908088,0.1688637,0.5882352941085411,0.31672798208066955
14706.mp3,123.046875,0.17804459,0.47619047619047616,0.3358126755750216
14712.mp3,123.046875,0.16722032,0.47619047619047616,0.31331182051084916
14504.mp3,123.046875,0.41609523,0.47619047619047616,0.830658327852126
14510.mp3,123.046875,0.4109945,0.47619047619047616,0.8200552306962461
14538.mp3,99.38401442,0.096736684,0.38461538460347694,0.166794588583718
15008.mp3,184.5703125,0.22171657,0.7142857142857143,0.4265954158748698
14470.mp3,117.45383523,0.08934361,0.45454545455600903,0.15142630171054305
14464.mp3,117.45383523,0.09045234,0.45454545455600903,0.15373106434444814
15034.mp3,117.45383523,0.096325316,0.45454545455600903,0.16593946100966095
14458.mp3,123.046875,0.039000124,0.47619047619047616,0.04677522760474237
15020.mp3,184.5703125,0.25583526,0.7142857142857143,0.4975193394899894
14869.mp3,40.37475586,0.06429932,0.15625000000241873,0.09936570644868209
14855.mp3,107.66601562,0.45382503,0.41666666664731666,0.9090888142867968
14841.mp3,107.66601562,0.34722364,0.41666666664731666,0.6874921222207894
14699.mp3,123.046875,0.17893201,0.47619047619047616,0.33765739201327083
14672.mp3,86.1328125,0.0767086,0.3333333333333333,0.12516138696392554
14666.mp3,86.1328125,0.07435417,0.3333333333333333,0.12026713652590618
14896.mp3,123.046875,0.033834204,0.47619047619047616,0.0360366173157243
14882.mp3,80.74951172,0.15616225,0.31250000000483746,0.29032495577452294
14897.mp3,123.046875,0.050065104,0.47619047619047616,0.06977645644215745
14667.mp3,86.1328125,0.07307931,0.3333333333333333,0.11761703263094506
14673.mp3,86.1328125,0.08007841,0.3333333333333333,0.13216634955297762
14698.mp3,99.38401442,0.20987676,0.38461538460347694,0.40198351606108657
14840.mp3,117.45383523,0.25273263,0.45454545455600903,0.49106977495143356
14854.mp3,135.99917763,0.47756016,0.5263157894675736,0.9584280048335303
14868.mp3,161.49902344,0.05680137,0.6250000000096749,0.08377940952256958
14459.mp3,123.046875,0.04698515,0.47619047619047616,0.06337402943707368
15021.mp3,184.5703125,0.25583088,0.7142857142857143,0.49751023460391564
15035.mp3,117.45383523,0.09970145,0.45454545455600903,0.1729575695575099
14465.mp3,117.45383523,0.08950041,0.45454545455600903,0.15175224831701742
15009.mp3,89.10290948,0.22347584,0.34482758619622067,0.43025248275224326
14471.mp3,117.45383523,0.08544803,0.45454545455600903,0.1433283994066566
14539.mp3,151.99908088,0.098567024,0.5882352941085411,0.17059939159197238
14511.mp3,123.046875,0.41255718,0.47619047619047616,0.8233036378582701
14505.mp3,123.046875,0.41815686,0.47619047619047616,0.8349439228923412
14713.mp3,123.046875,0.16964343,0.47619047619047616,0.31834883888849
14707.mp3,123.046875,0.17821853,0.47619047619047616,0.33617425180416793
14934.mp3,151.99908088,0.18284906,0.5882352941085411,0.34579992488884737
14920.mp3,123.046875,0.23336475,0.47619047619047616,0.4508089665292227
14908.mp3,123.046875,0.20031245,0.47619047619047616,0.3821017916492957
14936.mp3,151.99908088,0.17075971,0.5882352941085411,0.3206692960177962
14922.mp3,123.046875,0.23102893,0.47619047619047616,0.445953401463311
14711.mp3,123.046875,0.16294853,0.47619047619047616,0.30443187501294666
14705.mp3,123.046875,0.17744835,0.47619047619047616,0.33457324697397395
14739.mp3,123.046875,0.084609225,0.47619047619047616,0.1415847409676022
14513.mp3,123.046875,0.40241447,0.47619047619047616,0.8022195695868825
14507.mp3,123.046875,0.4124,0.47619047619047616,0.8229769013301729
14498.mp3,123.046875,0.40413645,0.47619047619047616,0.8057991202081625
14467.mp3,117.45383523,0.09241027,0.45454545455600903,0.15780109393127434
14473.mp3,123.046875,0.07727534,0.47619047619047616,0.12633949270214798
15023.mp3,89.10290948,0.25273064,0.34482758619622067,0.4910656382566192
15037.mp3,117.45383523,0.10014914,0.45454545455600903,0.17388820116626313
14842.mp3,107.66601562,0.37938845,0.41666666664731666,0.7543544351505892
14856.mp3,135.99917763,0.4382996,0.5263157894675736,0.8768154646531536
14665.mp3,86.1328125,0.07633739,0.3333333333333333,0.12438973747547305
14671.mp3,86.1328125,0.07529113,0.3333333333333333,0.12221483379887951
14659.mp3,161.49902344,0.11736446,0.6250000000096749,0.20967439461887927
14881.mp3,80.74951172,0.17356244,0.31250000000483746,0.3264954460966475
14895.mp3,123.046875,0.019296322,0.47619047619047616,0.005816124310464688
14894.mp3,123.046875,0.017791573,0.47619047619047616,0.0026881406998416693
14880.mp3,80.74951172,0.15742023,0.31250000000483746,0.2929399705195014
14658.mp3,161.49902344,0.11879206,0.6250000000096749,0.21264200543139714
14670.mp3,86.1328125,0.07088841,0.3333333333333333,0.1130627187270887
14664.mp3,86.1328125,0.0758231,0.3333333333333333,0.12332066170861272
14857.mp3,135.99917763,0.42108262,0.5263157894675736,0.8410258204902904
14843.mp3,135.99917763,0.3856729,0.5263157894675736,0.767418179736417
15036.mp3,117.45383523,0.09768753,0.45454545455600903,0.16877115125578254
15022.mp3,89.10290948,0.25157496,0.34482758619622067,0.48866327872747195
14472.mp3,123.046875,0.07951823,0.47619047619047616,0.1310018803564546
14466.mp3,117.45383523,0.08663679,0.45454545455600903,0.14579952369181262
14499.mp3,123.046875,0.40442416,0.47619047619047616,0.806397194813703
14506.mp3,123.046875,0.4143984,0.47619047619047616,0.8271310575698307
14512.mp3,123.046875,0.40920365,0.47619047619047616,0.8163325171745329
14738.mp3,123.046875,0.08664416,0.47619047619047616,0.14581484401381334
14704.mp3,123.046875,0.17670155,0.47619047619047616,0.3330208431109953
14710.mp3,123.046875,0.15842494,0.47619047619047616,0.2950285025028614
14923.mp3,123.046875,0.2275741,0.47619047619047616,0.43877170430485557
14937.mp3,112.34714674,0.16123146,0.43478260869901736,0.30086253101052995
14912.mp3,123.046875,0.17950964,0.47619047619047616,0.33885813524221076
14906.mp3,123.046875,0.20902911,0.47619047619047616,0.40022147115689016
14709.mp3,123.046875,0.17154191,0.47619047619047616,0.3222952873161651
14735.mp3,123.046875,0.0875559,0.47619047619047616,0.1477101154359239
14721.mp3,123.046875,0.06460289,0.47619047619047616,0.09999674988827026
14537.mp3,99.38401442,0.08426784,0.38461538460347694,0.1408750899328366
14523.mp3,73.828125,0.04852898,0.2857142857142857,0.06658325232912288
14480.mp3,117.45383523,0.24640144,0.45454545455600903,0.47790887000599724
14494.mp3,80.74951172,0.22710587,0.31250000000483746,0.4377983753536471
15007.mp3,89.10290948,0.22193584,0.34482758619622067,0.4270512214386557
15013.mp3,184.5703125,0.24235551,0.7142857142857143,0.4694984289758134
14443.mp3,143.5546875,0.24898526,0.5555555555555556,0.48327996286786323
14457.mp3,135.99917763,0.32693917,0.5263157894675736,0.6453259604820712
